PlayerID,Name,Team,Orig_pos,Gen_pos,YrsPro,Ht,Wt,Season,FPPG_2016,FPPG_2017,FPPG_2018,FPPG_2019,FPPG_2020,FPPG_2021,FPPG_2022,FPPG_2023,FPPG_2024,FPPG_2025,STDEV_2016,STDEV_2017,STDEV_2018,STDEV_2019,STDEV_2020,STDEV_2021,STDEV_2022,STDEV_2023,STDEV_2024,STDEV_2025
JohnDa08,David Johnson,Arizona Cardinals,RB,RB,4,73,224,2019,20.5,0.4375,12.3125,10.95744118,8.830639793,7.822000258,5.389069714,3.093831598,0.998241847,-0.118890216,0,0,0,5.741804957,5.885895283,5.192722321,4.90985906,4.639983732,4.529916409,3.309419866
JohnKe07,KeeSean Johnson,Arizona Cardinals,WR,WR,0,73,201,2019,,,,1.584641898,2.092183046,2.142089744,2.164314515,2.111148385,1.620122604,1.109811767,,,,2.789299771,3.201661501,3.007021593,2.960935293,2.705750111,2.686052369,2.399262733
KirkCh01,Christian Kirk,Arizona Cardinals,WR,WR,1,71,200,2019,,,5.0625,5.412803554,5.473064055,5.444369512,5.213997125,4.626739263,3.973799885,3.143614538,,,0,4.01942357,3.710023335,3.572880686,3.499281265,3.395684971,2.976792383,2.847678922
MurrKy00,Kyler Murray,Arizona Cardinals,QB,QB,0,70,207,2019,,,,8.486838852,11.45157896,9.790999646,9.652722112,9.571516877,8.75810775,5.913391622,,,,7.094708392,8.386773192,7.174300165,5.924164526,6.584660454,5.511685073,6.943953496
SherTr00,Trent Sherfield,Arizona Cardinals,WR,WR,1,73,219,2019,,,1.6875,2.230114698,2.061544231,2.320289266,2.195113301,1.804213556,1.450353025,0.947377406,,,0,3.037146621,2.731226576,2.892746805,2.642143884,2.356423463,2.2423753,1.982924798
WillMa04,Maxx Williams,Arizona Cardinals,TE,TE,4,76,252,2019,0,0.8125,1.3125,1.650136219,1.608188841,1.727744372,1.51082977,1.42663623,1.002819896,0.420594872,0,0,0,1.999592061,1.953944124,1.593587201,1.518242416,1.424325687,1.903763252,1.414054963
AustTa00,Tavon Austin,Dallas Cowboys,WR,WR,6,68,179,2019,5.5625,1.875,2,2.600038936,1.640388845,1.523375191,0.373856444,-0.062154343,-0.227246991,-0.364619757,0,0,0,3.004229957,3.05357866,3.112385277,2.493057684,2.789065644,2.794877289,1.637180789
CobbRa00,Randall Cobb,Dallas Cowboys,WR,WR,8,70,192,2019,5.5,5.8125,3,3.295639844,0.884411379,-0.087915592,-0.467669494,-0.725796814,-0.899987575,-1.058183374,0,0,0,3.010516366,4.524952968,3.919396101,3.068704031,2.010007867,1.103791377,0.941252996
CoopAm00,Amari Cooper,Dallas Cowboys,WR,WR,4,73,210,2019,9.4375,6.875,17.625,12.9924227,11.71773998,11.38144211,10.54842834,8.482120336,8.365388449,5.522943884,0,0,0,3.75471854,4.820487799,3.453669466,3.683875814,3.845452187,4.32596501,4.573866199
GallMi00,Michael Gallup,Dallas Cowboys,WR,WR,1,73,198,2019,,,4.0625,4.950376169,4.841091804,4.826700915,4.740997982,3.926070826,3.160182571,2.305129776,,,0,4.276942109,3.854938693,3.800200668,3.524978859,3.475946175,3.124946086,2.887062545
GoodC.00,C.J. Goodwin,Dallas Cowboys,WR,WR,5,75,190,2019,0,0,0,0.621191877,0.113102689,-0.029333983,-0.102421051,-0.245440263,-0.338513198,-0.446631677,0,0,0,2.988072282,2.748738671,2.510532893,1.885403051,2.150282356,2.04503732,1.452306152
JarwBl00,Blake Jarwin,Dallas Cowboys,TE,TE,2,77,260,2019,,0,3.0625,2.845740891,2.669657793,2.645540083,2.418571951,2.197439964,1.845930838,1.464843765,,0,0,2.207544851,1.856842208,1.692920999,1.628111436,1.576730025,1.673795214,1.157340717
OlawJa00,Jamize Olawale,Dallas Cowboys,FB,RB,7,73,240,2019,2.8125,0.875,0.0625,0.310004988,-0.059618316,-0.173687577,-0.255225271,-0.33705954,-0.408791606,-0.449179897,0,0,0,2.154977063,2.028331397,1.619027574,1.540837382,0.806053538,0.930581112,0.615374803
PollTo00,Tony Pollard,Dallas Cowboys,RB,RB,0,72,209,2019,,,,3.157295134,3.09153369,3.04295947,2.807894832,2.452663315,2.052094356,1.206376051,,,,4.156589258,4.049848051,3.0370947,3.252101719,3.643659519,2.592978112,2.763253033
PresDa01,Dak Prescott,Dallas Cowboys,QB,QB,3,74,238,2019,18.3125,16.3125,17.875,16.79966344,15.48599785,13.53502526,12.843309,10.26052962,9.236788719,8.059925911,0,0,0,5.419775605,6.033595451,7.467614007,5.405934242,4.905150182,6.45542218,4.691528007
RushCo00,Cooper Rush,Dallas Cowboys,QB,QB,2,75,225,2019,,0.0625,0,1.852297242,1.906607318,1.960075949,2.201425714,1.830426922,1.353652764,0.972015733,,0,0,5.265148274,5.374205771,4.318033333,4.57733891,4.061415632,3.979519902,3.283238617
SchuDa00,Dalton Schultz,Dallas Cowboys,TE,TE,1,77,244,2019,,,0.75,1.444205928,1.383023243,1.44665936,1.400623559,1.17494458,0.938816701,0.753160264,,,0,2.218031219,2.030281235,1.890718828,1.683831422,1.6602188,1.550922742,1.505531614
SmitDe04,Devin Smith,Dallas Cowboys,WR,WR,4,73,199,2019,0.125,0,0,0.842412805,0.077655814,-0.07314465,-0.12204497,-0.199718621,-0.313175744,-0.377392807,0,0,0,3.137096706,2.787355694,2.35473972,1.955463577,1.594295642,1.494764255,1.289653441
WittJa00,Jason Witten,Dallas Cowboys,TE,TE,16,78,263,2019,5.1875,5.25,0,2.985857547,2.11266125,1.955672029,1.886785463,1.713874642,1.575136312,1.436988617,0,0,0,3.84,3.84,3.84,3.84,3.84,3.84,3.84
AlleBr00,Brandon Allen,Denver Broncos,QB,QB,3,74,209,2019,0,0,0,1.794855939,1.106707601,1.636102846,1.508903623,0.891826096,0.465665536,-0.034698482,0,0,0,5.343998922,4.312700895,4.535793335,3.684599007,3.682393695,2.931166914,3.512762889
BeckAn01,Andrew Beck,Denver Broncos,TE,TE,3,75,255,2019,0,0,0,0.573753015,0.236661858,0.259940817,0.2281243,0.044903999,-0.049747274,-0.10169695,0,0,0,1.750582669,1.4210763,1.521952807,1.396487469,1.167372568,1.268824823,1.215815823
BookDe00,Devontae Booker,Denver Broncos,RB,RB,3,71,219,2019,7,3.8125,3.125,4.491674095,3.570716246,2.942897857,2.302396736,1.367121503,0.509939808,-0.055822952,0,0,0,3.788966756,3.877942569,3.399514453,3.291985954,2.794353641,2.440511454,2.058802211
FantNo00,Noah Fant,Denver Broncos,TE,TE,0,76,249,2019,,,,2.473536414,2.980534318,3.072914083,3.112850167,3.052964688,2.758924172,2.323237995,,,,2.038825259,2.576042985,2.232103418,2.097909441,2.065157856,1.86915253,1.73587792
FlacJo00,Joe Flacco,Denver Broncos,QB,QB,11,78,245,2019,15.25,11.5625,8.5625,8.639332248,9.287665952,4.817968382,0.039704288,-0.408241009,-0.926897039,-1.283784409,0,0,0,3.84,3.84,3.84,3.84,3.84,3.84,3.84
FreeRo00,Royce Freeman,Denver Broncos,RB,RB,1,72,238,2019,,,5.4375,5.869391935,5.457102399,5.263845348,4.906229413,4.13314089,3.068686118,1.802978071,,,0,5.023717767,4.612711629,4.397940778,4.428295419,3.794031209,3.547248653,3.80200754
FumaTr00,Troy Fumagalli,Denver Broncos,TE,TE,1,78,248,2019,,,0,0.917704271,0.854134424,0.937941973,0.891935785,0.725083963,0.53743881,0.365805998,,,0,1.952869261,1.920624559,1.760422159,1.54712597,1.57215649,1.354051318,1.558338596
HamiDa01,DaeSean Hamilton,Denver Broncos,WR,WR,1,73,206,2019,,,2.25,3.383047944,3.04692847,3.037918535,2.872587437,2.23910984,1.632159226,1.010245223,,,0,3.790639648,3.245178242,3.22634429,3.089609963,2.935626029,2.515424992,2.578257969
HeueJe00,Jeff Heuerman,Denver Broncos,TE,TE,4,77,255,2019,0.875,1.625,2.5,2.080838355,1.825164552,1.550508352,1.202244061,0.729911358,0.244352263,-0.044968008,0,0,0,1.785532581,1.987354426,1.746313866,1.816178332,1.41476184,1.322996594,1.23842091
JanoAn00,Andy Janovich,Denver Broncos,FB,RB,3,73,238,2019,0.875,0.6875,1.125,1.41310184,1.079824022,0.593546968,0.313458272,-0.057106573,-0.166023103,-0.257162519,0,0,0,3.018831794,3.043019287,2.490189286,2.463259556,2.09298065,1.909991895,1.516548213
LindPh00,Phillip Lindsay,Denver Broncos,RB,RB,1,68,190,2019,,,11.75,8.545256895,7.833256504,7.321728416,6.246064907,5.136117489,3.541410099,1.860850639,,,0,5.444570972,4.782824067,5.216500082,5.313327072,4.388426865,3.868193598,4.286507645
SandEm00,Emmanuel Sanders,Denver Broncos,WR,WR,9,71,180,2019,8.375,4.25,7.9375,5.764919945,3.897378582,1.932395308,-0.013088977,-0.394309415,-0.725341101,-0.997115313,0,0,0,4.084448972,4.522055364,4.512690888,3.442617529,2.808843684,2.510115489,2.124008087
SpenDi00,Diontae Spencer,Denver Broncos,WR,WR,7,68,170,2019,0,0,0,2.062220096,1.845715577,0.447453416,-0.137439237,-0.229596574,-0.416381577,-0.546180811,0,0,0,6.541668528,4.352117859,3.520736635,5.879463592,2.747854942,1.522625992,0.81255869
SuttCo00,Courtland Sutton,Denver Broncos,WR,WR,1,76,216,2019,,,5.875,6.384791151,6.148878521,5.938148723,5.888876248,4.917151535,4.095134399,3.228357474,,,0,4.562456937,3.997467014,4.043107603,3.601401727,3.714562012,3.239935198,3.2149755
WinfJu00,Juwann Winfree,Denver Broncos,WR,WR,0,75,215,2019,,,,1.362410895,1.651993305,1.446001778,1.608224546,1.439654955,1.046461949,0.800028491,,,,2.444607239,2.634723508,2.468639844,2.651666488,2.241714646,2.07021518,1.783370562
AmenDa00,Danny Amendola,Detroit Lions,WR,WR,10,71,185,2019,3,4.875,4.25,3.069370791,-0.193281079,-0.399163668,-0.736082039,-0.962594991,-1.146229621,-1.227101083,0,0,0,2.045271658,7.876115484,3.84,3.84,3.84,3.84,3.84
AndeC.00,C.J. Anderson,Detroit Lions,RB,RB,6,68,225,2019,5.4375,9.1875,7.75,8.382202463,5.719326148,5.752811531,2.906017908,0.686477548,-0.182953649,-0.478792789,0,0,0,4.450175821,4.657185139,4.61950474,4.306935324,3.987733615,3.080421483,1.640189154
BawdNi00,Nick Bawden,Detroit Lions,RB,RB,1,74,245,2019,,,0,1.428059019,0.966755395,1.0167405,0.950811116,0.476837605,0.081911949,-0.101355276,,,0,3.778909147,2.918123198,2.751559035,2.901976918,2.46591483,2.229592019,2.220095356
BlouDa00,David Blough,Detroit Lions,QB,QB,4,72,200,2019,0,0,0,1.55727368,0.98064412,0.903801011,0.283813901,0.436934563,-0.092261266,-0.112994681,0,0,0,5.345194725,4.404188469,3.744994152,3.947438099,3.219283479,3.302123234,2.733684916
FulgTr00,Travis Fulgham,Detroit Lions,WR,WR,0,74,215,2019,,,,1.536612441,1.872056335,1.857427993,2.00418597,1.775580326,1.333897702,0.85005684,,,,2.782463612,2.998348934,2.888833383,2.927530748,2.591083365,2.419624333,2.087876393
GollKe00,Kenny Golladay,Detroit Lions,WR,WR,2,76,214,2019,,4.1875,8.5625,7.267292545,6.511535721,6.269432648,4.894425754,3.970554097,2.651898719,1.660218616,,0,0,4.149492232,4.147497978,3.798121922,4.103925942,3.338121201,3.482457991,3.652955892
HockTJ00,T.J. Hockenson,Detroit Lions,TE,TE,0,77,247,2019,,,,2.922964221,3.475438362,3.669601662,3.691523121,3.700693424,3.453720365,3.135516021,,,,1.902743933,2.45801018,2.319825841,1.981703997,2.198676672,1.955245049,1.694948379
JameJe00,Jesse James,Detroit Lions,TE,TE,4,79,250,2019,3.5,3.4375,3.375,3.745456041,2.612280526,2.380373879,2.414387331,1.347163301,1.000469333,0.311534948,0,0,0,2.643817094,2.494018868,1.786542816,1.854897239,1.653698912,1.259650416,1.591180944
JohnJo05,Josh Johnson,Detroit Lions,QB,QB,11,75,219,2019,0,0,3.125,4.695383803,5.851800502,6.087253501,3.501594304,6.293696193,0.501246933,0.053123609,0,0,0,5.892164387,7.579748399,3.360040822,8.048944426,5.776239552,8.435050623,5.197250488
JohnKe06,Kerryon Johnson,Detroit Lions,RB,RB,1,71,211,2019,,,6.6875,7.231541929,6.723769504,6.633159188,6.248971652,5.459663819,4.219572936,2.842708775,,,0,5.413267537,4.945573695,4.741069477,4.735650831,4.210014242,3.828686837,4.320011183
JoneMa02,Marvin Jones,Detroit Lions,WR,WR,7,74,199,2019,7.3125,10.25,5.0625,6.185454364,4.456243702,2.581748083,0.972667833,-0.122278446,-0.426479923,-0.638590465,0,0,0,3.685192076,4.344961426,4.092528015,3.783784646,2.752932505,2.359721511,1.704162908
LacyCh00,Chris Lacy,Detroit Lions,WR,WR,1,75,206,2019,,,0,1.39719038,1.095456419,1.335105794,1.063974387,0.769016846,0.317153862,-0.043244347,,,0,3.138012965,2.855795954,2.839885902,2.528927479,2.481733388,2.131233927,1.957585653
McKiJ.00,J.D. McKissic,Detroit Lions,WR,WR,3,70,195,2019,0.125,3.9375,0.0625,3.188646134,2.066118891,2.203294497,1.615001142,1.37472341,0.744015129,0.294674509,0,0,0,3.614452637,2.430827342,2.528599822,2.301832459,1.966897885,1.380909733,1.136268976
StafMa00,Matthew Stafford,Detroit Lions,QB,QB,10,75,220,2019,17.625,17.125,13.25,14.38961311,12.77736789,11.1420668,8.828819142,7.102789629,4.442336333,1.801776773,0,0,0,6.763020553,5.597791677,6.767010557,6.522267012,6.233286271,6.470546261,4.897546304
ThomLo00,Logan Thomas,Detroit Lions,TE,TE,5,78,250,2019,0,0.8125,0.5,0.79109074,0.448038582,0.404938094,-0.017850704,-0.062476478,-0.122132147,-0.176673302,0,0,0,1.560064666,1.239500577,1.192080521,1.43995722,1.177922336,0.837031624,0.674342851
AdamDa01,Davante Adams,Green Bay Packers,WR,WR,5,73,215,2019,10.875,9.3125,13.6875,11.14592094,10.46931335,9.082362809,7.661835952,5.818907735,3.188722643,1.904356817,0,0,0,3.839865055,3.923748149,4.115835409,4.62975153,4.851434651,4.460574624,3.681358777
AlliGe01,Geronimo Allison,Green Bay Packers,WR,WR,3,75,202,2019,2,1.4375,2.625,3.200687045,2.557475246,2.319838594,1.801540653,1.198160571,0.654218229,-0.023514142,0,0,0,3.651355407,3.085222749,2.803225595,2.523680045,2.450209851,1.65780446,1.806190765
BoylTi00,Tim Boyle,Green Bay Packers,QB,QB,5,76,232,2019,0,0,0,1.363693937,0.383068001,-0.013220604,-0.082364229,-0.170756998,-0.256728405,-0.301477402,0,0,0,5.18845725,4.486317272,3.346711262,3.025766193,2.847444144,1.887429458,2.035846003
DaviTr03,Trevor Davis,Green Bay Packers,WR,WR,3,73,188,2019,0.375,0.5,0,1.304724995,0.725945761,0.560366359,0.130050675,-0.056072892,-0.14848066,-0.259773298,0,0,0,3.289225805,2.866993595,2.460284158,2.301982283,2.13129589,1.409649736,1.440922224
GrahJi00,Jimmy Graham,Green Bay Packers,TE,TE,9,79,265,2019,7.75,7.125,4.75,4.818894642,3.591597418,2.30710033,0.923547682,0.009873859,-0.190663561,-0.348911852,0,0,0,2.229294256,2.900232531,3.165807978,2.41416739,1.384271963,1.056084366,1.189907185
JoneAa00,Aaron Jones,Green Bay Packers,RB,RB,2,69,208,2019,,0,0,0.975109316,0.00244979,-0.079002074,-0.227911116,-0.423550069,-0.674908777,-0.888119615,,0,0,4.741196585,4.508553834,4.530715206,4.009617483,3.854811778,3.888484737,3.348560429
KumeJa00,Jake Kumerow,Green Bay Packers,WR,WR,1,76,209,2019,,,1,1.917476061,1.433545343,1.672332127,1.366781076,1.05568304,0.684362602,0.243894666,,,0,3.09947236,2.545368446,2.588174172,2.21089612,2.100204865,1.543947389,1.556766005
LazaAl00,Allen Lazard,Green Bay Packers,WR,WR,1,77,227,2019,,,0.0625,1.639003061,1.444111209,1.524123213,1.298051202,0.906080107,0.319434343,-0.037738619,,,0,3.441599167,3.20497922,2.958091939,2.788084255,2.782058957,2.324802916,2.190020268
LewiMa00,Marcedes Lewis,Green Bay Packers,TE,TE,13,78,267,2019,1.4375,4,0.25,0.644317974,0.180123542,-0.041497444,-0.108920626,-0.15386238,-0.18436837,-0.203065819,0,0,0,1.372838122,1.125774419,0.596408875,0.33029073,0.13250546,0.059107317,0
RodgAa00,Aaron Rodgers,Green Bay Packers,QB,QB,14,74,225,2019,23.875,8.125,19.5625,16.98800076,11.89966842,10.11045622,6.891226777,3.891940977,1.022070082,-0.186328854,0,0,0,5.964455695,8.023340377,7.138407876,6.317464517,4.032622638,3.142476545,2.916518841
ShepDa00,Darrius Shepherd,Green Bay Packers,WR,WR,4,71,186,2019,0,0,0,1.192324438,0.062662684,-0.058218779,-0.119084541,-0.198656966,-0.287136782,-0.363933697,0,0,0,3.47380457,2.866060775,2.345533958,1.988181906,1.799057963,1.176399725,1.062136414
TonyRo00,Robert Tonyan,Green Bay Packers,TE,TE,1,77,237,2019,,,0.875,1.103828834,1.158510512,1.208646404,1.177927582,0.970237597,0.869062138,0.61806513,,,0,1.701626862,1.81562257,1.695423458,1.533999733,1.465557164,1.368808702,1.414316198
ValdMa00,Marquez Valdes-Scantling,Green Bay Packers,WR,WR,1,76,206,2019,,,4.5625,4.724700169,4.217283333,4.336252319,4.0175147,3.16335394,2.427595308,1.537980299,,,0,4.073055335,3.520143441,3.707897797,3.221836243,3.208934252,2.660453449,2.653511024
VitaDa00,Danny Vitale,Green Bay Packers,FB,RB,3,72,239,2019,0.1875,0.125,0,0.590385451,0.229438042,-0.041049903,-0.096298346,-0.199343101,-0.291512867,-0.374585664,0,0,0,3.00901393,3.019281644,2.46946888,2.302997658,1.996799478,1.826382847,1.497867642
WillDe07,Dexter Williams,Green Bay Packers,RB,RB,0,71,212,2019,,,,1.889812667,2.023631004,1.861647934,1.688865904,1.296954011,0.897803769,0.37791474,,,,3.5278446,3.700076974,3.110054906,3.111938166,3.139390434,2.526974475,2.372320445
WillJa06,Jamaal Williams,Green Bay Packers,RB,RB,2,72,213,2019,,7.375,5.4375,6.344183268,5.613817026,5.152530283,4.417764037,3.308944024,2.044963916,0.845457961,,0,0,4.936480847,4.445989656,4.496163386,3.948381589,3.785029648,3.936093389,3.389853163
AdamJe01,Jerell Adams,Houston Texans,TE,TE,3,77,254,2019,1.125,0.5625,0,0.926873787,0.519393136,0.442938172,0.338182502,0.101805949,-0.055516524,-0.113519172,0,0,0,1.802901308,1.578079577,1.580963219,1.437196828,1.288605942,1.196071055,1.072577663
AkinJo00,Jordan Akins,Houston Texans,TE,TE,1,76,243,2019,,,1.4375,1.938935957,1.847867299,1.855754257,1.721917088,1.508170609,1.231169302,0.878929733,,,0,2.335363124,2.084990083,1.825398257,1.750516984,1.712724284,1.66650422,1.642529171
CartDe02,DeAndre Carter,Houston Texans,WR,WR,1,68,190,2019,,,2.5,2.883253766,2.470708007,1.945883227,1.911184746,1.72236248,1.031800231,0.590381083,,,0,3.447110994,2.860304817,3.211155044,3.233681094,2.001349141,1.405324843,1.360189959
CoutKe00,Keke Coutee,Houston Texans,WR,WR,1,71,180,2019,,,2.1875,3.496860184,3.453161183,3.473311017,3.297661573,2.797679036,2.090912561,1.447651308,,,0,3.812228752,3.418360447,3.168280048,3.063121276,2.892784549,2.542169414,2.269109836
FellDa01,Darren Fells,Houston Texans,TE,TE,5,79,270,2019,1.3125,2.25,1.875,1.816133158,1.772057821,1.680657863,1.597668352,1.50880382,1.416015509,1.321663627,0,0,0,3.84,3.84,3.84,3.84,3.84,3.84,3.84
FullWi01,Will Fuller,Houston Texans,WR,WR,3,72,184,2019,4.6875,5.3125,4.625,5.524864428,4.847617801,4.144587176,3.547279948,2.686056903,1.838032439,0.752674553,0,0,0,3.647818912,3.532278384,3.436104088,3.02537724,2.916092125,2.734832201,2.528036905
GillCu00,Cullen Gillaspia,Houston Texans,RB,RB,0,74,235,2019,,,,1.106210724,1.177979141,0.905660189,0.709555501,0.487654684,0.189223056,-0.029186102,,,,2.422828015,2.791670962,2.454223253,2.119699414,2.098456378,1.888623544,1.664004616
HopkDe00,DeAndre Hopkins,Houston Texans,WR,WR,6,73,212,2019,7.4375,13.375,13.6875,11.58879645,10.79251595,9.115349854,7.675782817,5.215254761,3.423508558,1.277210943,0,0,0,4.075684366,4.616742758,4.54730781,5.097490684,4.633357627,4.191341417,3.421333295
HoweGr00,Gregory Howell,Houston Texans,RB,RB,1,73,215,2019,,,0,1.407700485,0.983004446,0.955178753,0.835935333,0.363480458,-0.017941814,-0.146795776,,,0,3.796074202,3.125024651,2.900334886,2.880499215,2.56124562,2.345793985,2.352827241
HydeCa00,Carlos Hyde,Houston Texans,RB,RB,5,72,229,2019,10.3125,10.9375,11,9.278338292,6.472876428,3.811536948,1.384421006,-0.102944668,-0.578684064,-0.870761261,0,0,0,4.47286575,6.579025607,6.111938934,4.098134481,3.568108228,3.217273024,2.685703444
JohnDu00,Duke Johnson,Houston Texans,RB,RB,4,69,210,2019,5.6875,8.875,5.3125,8.433482587,5.986027015,6.442842932,4.858960191,3.606557735,1.664185127,-0.000885262,0,0,0,5.549920705,4.302314435,4.455903477,3.554752997,3.482428585,4.721846516,3.170205453
JoneTa00,Taiwan Jones,Houston Texans,RB,RB,8,72,195,2019,0.25,0.0625,0,0.692973008,-0.090038153,-0.329672023,-0.424777241,-0.595152657,-0.718509976,-0.797259188,0,0,0,2.83973927,5.843626809,3.817845453,2.453154731,2.04738067,1.693201311,0.782950029
McCaA.00,A.J. McCarron,Houston Texans,QB,QB,5,75,215,2019,0,0.1875,0,2.073515397,0.445109588,0.46720126,0.456145104,-0.044558562,-0.152195952,-0.193236971,0,0,0,5.272687744,4.440036555,2.805749826,2.826198792,3.158166819,2.053067819,2.002469808
PaulLo00,Logan Paulsen,Houston Texans,TE,TE,9,77,268,2019,0.125,0,0.9375,0.235152743,-0.023214547,-0.059235694,-0.127112483,-0.159206517,-0.188082728,-0.203954758,0,0,0,0.709505533,0.852023234,0.631284046,0.426511206,0.181525949,0.076162753,0.022042673
StilKe00,Kenny Stills,Houston Texans,WR,WR,6,73,202,2019,7.9375,7.3125,6.0625,5.107255358,3.874339889,2.534241994,0.901214358,-0.195162472,-0.479737511,-0.726145518,0,0,0,3.967793368,3.758313869,3.434054958,3.141015122,3.026169147,2.662256199,1.952231291
WatsDe00,Deshaun Watson,Houston Texans,QB,QB,2,74,220,2019,,10.5625,20.75,17.06416072,16.98899975,16.21134497,14.98172398,13.5961717,12.00638634,10.78313387,,0,0,6.202552391,5.611581596,5.742106106,6.732193005,6.445906739,5.353874759,5.930212207
ArmsRy00,Ryquell Armstead,Jacksonville Jaguars,RB,RB,0,71,220,2019,,,,3.157224799,3.059739703,2.932690086,2.707090762,2.242705564,1.679309999,0.909835644,,,,4.624739765,4.289730999,3.528519693,3.611964535,3.842636683,2.946731377,2.748887861
BoarC.00,C.J. Board,Jacksonville Jaguars,WR,WR,6,73,181,2019,0,0,0,1.104770189,0.438070179,0.224686739,-0.097944282,-0.217304273,-0.332632759,-0.41724015,0,0,0,3.662539004,3.667944043,2.571454064,2.288567801,2.961025708,1.83935614,1.271419972
CharDJ00,DJ Chark,Jacksonville Jaguars,WR,WR,1,76,198,2019,,,0.9375,2.74250633,2.495032538,2.509787575,2.335227048,1.787245867,1.356522332,0.704875408,,,0,3.580202486,3.316939969,3.221772544,2.891674815,2.85952411,2.415734741,2.389301269
ColeKe00,Keelan Cole,Jacksonville Jaguars,WR,WR,2,73,194,2019,,5.6875,3.1875,4.460275623,3.824654418,3.356523543,2.681640959,2.000847814,1.124544175,0.395194866,,0,0,3.721017901,3.542125977,3.252691694,3.034357316,2.69719841,2.862592115,2.648856295
ConlCh00,Chris Conley,Jacksonville Jaguars,WR,WR,4,75,205,2019,3.3125,1.125,3.6875,3.83662938,2.444637653,1.792534219,0.960090536,-0.05318109,-0.357349772,-0.55469877,0,0,0,3.880226439,3.886277276,2.785412569,2.398391135,2.484241852,2.540842232,2.0103968
DevaSe00,Seth Devalve,Jacksonville Jaguars,TE,TE,3,75,245,2019,1.5625,2.75,0.8125,1.712518568,1.661148936,1.62047923,1.492889885,1.38903691,0.926858729,0.709301442,0,0,0,1.417018583,1.621381237,1.670528029,1.603579326,1.423514772,1.350840184,1.459769471
ErviTy00,Tyler Ervin,Jacksonville Jaguars,RB,RB,3,70,185,2019,-0.125,0.3125,0.25,3.322344265,0.625600483,-0.037927953,-0.122151695,-0.348287794,-0.49065401,-0.588911526,0,0,0,5.9968334,4.744139772,4.501680307,2.787643272,1.968727351,0.986725963,0.49222727
FourLe00,Leonard Fournette,Jacksonville Jaguars,RB,RB,2,72,228,2019,,12.125,6.125,9.936378593,8.396154729,7.394528438,6.99221291,5.157346198,3.244625106,1.63678438,,0,0,6.00533278,5.803636654,5.648374643,4.666279853,4.434870648,5.147162055,4.344882663
LeexMa00,Marqise Lee,Jacksonville Jaguars,WR,WR,5,72,196,2019,6.8125,5.75,0,4.357822413,2.562657237,2.555560382,1.745293464,0.904922712,-0.033417222,-0.169122842,0,0,0,4.168953437,3.532831823,3.565227938,3.067796805,2.707088749,3.18542665,2.520433016
MinsGa00,Gardner Minshew,Jacksonville Jaguars,QB,QB,0,73,225,2019,,,,3.243833371,3.96927824,3.880578632,4.267423579,4.100621079,3.655704247,2.793923845,,,,5.902414684,5.580121668,5.183697638,5.460651905,4.588105808,5.362235012,3.872173734
O''ShJa00,James O''Shaughnessy,Jacksonville Jaguars,TE,TE,4,76,245,2019,0,1.3125,1.3125,1.238385953,1.010942054,0.779450695,0.529055449,0.094968983,-0.05130168,-0.125511576,0,0,0,1.634042487,1.694713522,1.592994743,1.588955163,1.356349836,1.221386856,1.04021492
OlivJo00,Josh Oliver,Jacksonville Jaguars,TE,TE,0,77,250,2019,,,,1.462657012,2.052508528,2.126005468,2.175263854,2.194124044,1.908991772,1.624949161,,,,1.691955458,2.43487826,2.214028992,2.032381792,2.029890942,1.867397853,1.684887823
OrzeMa00,Matthew Orzech,Jacksonville Jaguars,TE,TE,4,75,246,2019,0,0,0,0.419287518,0.148099459,0.180784173,0.145649414,-0.018006308,-0.070514889,-0.118725406,0,0,0,1.4691033,1.369646409,1.314087641,1.221291053,1.199869627,1.266911274,0.916613008
OzigDe01,Devine Ozigbo,Jacksonville Jaguars,RB,RB,3,72,225,2019,0,0,0,1.663700246,0.24570368,-0.002461347,-0.1180593,-0.26939549,-0.411080233,-0.500540757,0,0,0,4.306473266,3.716795905,3.017687711,2.971457067,2.444521785,1.846549277,1.011610311
SwaiGe00,Geoff Swaim,Jacksonville Jaguars,TE,TE,4,76,260,2019,0.4375,0.1875,1.875,1.335854988,1.278789896,1.3102792,1.232868416,0.925061334,0.804111465,0.302265297,0,0,0,1.413586939,1.728528042,1.620613736,1.470648254,1.529834429,1.567704935,1.036999454
WestDe00,Dede Westbrook,Jacksonville Jaguars,WR,WR,2,72,178,2019,,2.5,7.125,6.434144322,5.720726088,5.285922694,4.378816663,3.445008798,2.537338555,1.7093731,,0,0,4.012001125,3.59358069,3.764924206,3.375216842,3.065607351,2.961594746,2.987439232
BellBl00,Blake Bell,Kansas City Chiefs,TE,TE,4,78,252,2019,0.5625,0.25,0.4375,0.730711469,0.395856625,0.185100714,0.54037595,-0.036046833,-0.132607292,-0.201349058,0,0,0,1.465477756,1.542016407,1.337386983,2.986615844,1.095312378,2.099374938,1.510881935
HardMe00,Mecole Hardman,Kansas City Chiefs,WR,WR,0,70,187,2019,,,,2.982242903,3.604600768,3.546699711,3.651519446,3.291231817,3.056964765,2.344242546,,,,3.174698643,3.417752258,3.019533038,2.991426329,3.086795734,2.760827283,2.681571512
